Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids
1119,18/05/2015,Aden,Al-Tawahi,Ras Marbit,Naval Military Camp,Military_Security_Target,Military Site,1,1
1120,18/05/2015,Aden,Al-Buraiqah,Ras Amran,Pro-Houthi forces,Military_Security_Target,Forces,1,1
1121,18/05/2015,Aden,Khor Maksar,Al-A'areesh ( Al-Sawlaban neighborhood),Pro-Houthi forces,Military_Security_Target,Forces,1,1
1122,18/05/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,unkn,unkn
1123,18/05/2015,Aden,Al-Tawahi,-,Artillery platforms,Military_Security_Target,Moving Target (weapons/fighters),19,unkn
1124,18/05/2015,Aden,Khor Maksar,Al-A'areesh,Pro-Houthi forces,Military_Security_Target,Forces,23,3
1125,18/05/2015,Aden,Dar Sa'ad,Al--Khadhra'a city,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn
1126,18/05/2015,Dhalie,Al-Dhalie,Shanfarah station,Pro-Houthi forces,Military_Security_Target,Forces,23,unkn
1127,18/05/2015,Dhalie,Al-Dhalie,-,Al-Sawda'a Military Site,Military_Security_Target,Military Site,23,unkn
1128,18/05/2015,Dhalie,,-,Al-Rabdah Military Site,Military_Security_Target,Military Site,23,unkn
1129,18/05/2015,Hajja,Harad,Faj Harad,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1130,18/05/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,unkn
1131,18/05/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,24,unkn
1132,18/05/2015,Saada,Baqim,Al-Rakwah,Bridge,Infrastructure,Transport,unkn,1
1133,18/05/2015,Saada,Majz,Dhahyan,Al Mijali farm,Economic_infrastructure,Farms,unkn,unkn
1134,18/05/2015,Saada,Ghamir,Ghor,Unknown,Unknown,Unknown,unkn,unkn
1135,18/05/2015,Saada,Sa'ada,Al-Dhameed ,Fuel storage units,Economic_infrastructure,Private business,unkn,unkn
1136,18/05/2015,Saada,Shada'a,-,Presidential Palace,Military_Security_Target,Military Site,unkn,unkn
1137,18/05/2015,Saada,Shada'a,-,Jiyash market,Civilian,Market place,unkn,unkn
1138,18/05/2015,Saada,Razih,Al-Jo'malah ,Unknown,Unknown,Unknown,unkn,unkn
1139,19/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Presidential Palace,Military_Security_Target,Military Site,1,unkn
1140,19/05/2015,Capital,Al-Sab'ein,-,Al-Nahdain Military Camp,Military_Security_Target,Military Site,1,unkn
1141,19/05/2015,Capital,Al-Sab'ein,-,Saudi Arabia embassy,International_community,Diplomatic Mission,unkn,unkn
1142,19/05/2015,Capital,Azal,Noqom mountain ,Weapons stores,Military_Security_Target,weapon storage,unkn,5
1143,19/05/2015,Capital,Azal,Noqom mountain ,Weapons stores,Military_Security_Target,weapon storage,13,unkn
1144,19/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Presidential Palace,Military_Security_Target,Military Site,13,unkn
1145,19/05/2015,Capital,Azal,Noqom mountain ,Weapons stores,Military_Security_Target,weapon storage,18,1
1146,19/05/2015,Capital,Al-Sab'ein,Noqom Mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,18,1
1147,19/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Al-Nahdain Military Camp,Military_Security_Target,Military Site,20,unkn
1148,19/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Presidential Palace,Military_Security_Target,Military Site,20,unkn
1149,19/05/2015,Sanaa,Bani Matar,Faj attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,1,unkn
1150,19/05/2015,Sanaa,Bani Matar,Faj attan mountain,House ( reportedly belonging to former president son Ahmed Ali ),Political_Tribal,Figure,1,1
1151,19/05/2015,Sanaa,Bani Matar,Al-Rayan hills,Unknown,Unknown,Unknown,1,7+
1152,19/05/2015,Sanaa,Sanhan,Bait Al-Ahmar village,Houses ( reporytedly belonging to the Former president Ali Saleh ),Political_Tribal,Figure,unkn,unkn
1153,19/05/2015,Sanaa,Sanhan,Bait Al-Ahmar village,House ( belongs to Ali Saleh Al-Ahmar ),Political_Tribal,Figure,unkn,unkn
1154,19/05/2015,Sanaa,Sanhan,Bait Al-Ahmar village,House ( belongs to Mohammed Saleh Al-Ahmar ),Political_Tribal,Figure,unkn,unkn
1155,19/05/2015,Sanaa,Sanhan,Seyan village,House ( reportedly belonging to Abdulmalik Al-Sayiani ),Political_Tribal,Figure,unkn,unkn
1156,19/05/2015,Sanaa,Bani Matar,Faj attan mountain,Missiles Brigade Camp,Military_Security_Target,Military Site,13,unkn
1157,19/05/2015,Aden,Al-Buraiqah,Ras Amran,Pro-Houthi forces,Military_Security_Target,Forces,unkn,4
1158,19/05/2015,Amran,,located between Al-Asha and Qaflah Odhr district,127th Infantry Brigade,Military_Security_Target,Military Site,22,3
1159,19/05/2015,Hajja,Harad,-,Pro-Houthi forces,Military_Security_Target,Moving Target (weapons/fighters),24,unkn
1160,19/05/2015,Hajja,Abs,-,Rocket launchers,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn
1161,19/05/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Jabbanah Military Camp,Military_Security_Target,Military Site,4,6
1162,19/05/2015,Ibb,Yarim,Samarah,Pro-Houthi forces ,Military_Security_Target,Forces,16,unkn
1163,19/05/2015,Ibb,Al-Qafr,Eryan road,Pro-Houthi forces ,Military_Security_Target,Forces,16,unkn
1164,19/05/2015,Jawf,Khab Wa Al-Sha'af,Al-Yatmah,Halilah Military Camp,Military_Security_Target,Military Site,unkn,unkn
1165,19/05/2015,Jawf,Khab Wa Al-Sha'af,Al-Yatmah,Al-Abtar Military Camp,Military_Security_Target,Military Site,unkn,unkn
1166,19/05/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,4
1167,19/05/2015,Saada,Sa'ada,Rahban,Houses,Civilian,Residential Area,unkn,unkn
1168,19/05/2015,Saada,Sa'ada,-,Unknown,Unknown,Unknown,unkn,11
1169,19/05/2015,Saada,Kitaf Wa Al-Boqe'e,Al-Fara'a,Unknown,Unknown,Unknown,unkn,unkn
1170,19/05/2015,Saada,Al-Dhaher,Al-Malaheet,Vehicle ( reportedly belong to a pro-Houthi leader ),Military_Security_Target,Moving Target (weapons/fighters),21,1
1171,19/05/2015,Taiz,Al-Taiziyah,Al-Janad,22nd Armoured Brigade,Military_Security_Target,Military Site,15,unkn
1172,19/05/2015,Taiz,Mawyah,Mawyah junction,Military Engineering Unit,Military_Security_Target,Military Site,15,unkn
1173,19/05/2015,Taiz,,-,Al-Estiqbal Military Camp,Military_Security_Target,Military Site,16,unkn
1174,20/05/2015,Capital,Al-Sab'ein,Al-Nahdain,Watertank,Economic_infrastructure,Water & Electricity,unkn,unkn
1175,20/05/2015,Capital,Al-Sab'ein,Haddah,House ,Civilian,Residential Area,unkn,1
1176,20/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Al-Nahdain Military Camp,Military_Security_Target,Military Site,22,unkn
1177,20/05/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,22,unkn
1178,20/05/2015,Capital,Bani Al-Harith,Al-Rahabah,Sana'a International Airport,Infrastructure,Transport,22,unkn
1179,20/05/2015,Ibb,Jailah,Shaban,SSF camp,Military_Security_Target,Military Site,12,7+
1180,20/05/2015,Abyan,Zinjibar,-,15th infantry Brigade,Military_Security_Target,Military Site,unkn,4
1181,20/05/2015,Amran,Qaflah Odhr,-,127th Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn
1182,20/05/2015,Hajja,Abs,Ta'oshr,Unknown,Unknown,Unknown,16,unkn
1183,20/05/2015,Hajja,Abs,-,25th Mechanized Infantry Brigade,Military_Security_Target,Military Site,16,unkn
1184,20/05/2015,Hudaydah,Bajil,-,Coastal Defence Military Camp,Military_Security_Target,Military Site,unkn,10+
1185,20/05/2015,Lahj,Tuban,Al-Zi'eydah ( near the Al-A'anad airbase ),Military convoy,Military_Security_Target,Moving Target (weapons/fighters),11,unkn
1186,20/05/2015,Saada,Sihar,Qahzah,Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,unkn
1187,20/05/2015,Saada,,-,Technical institute,Educational_facility,Institute,unkn,unkn
1188,20/05/2015,Saada,Haydan,Marran,Unknown,Unknown,Unknown,unkn,unkn
1189,20/05/2015,Saada,,-,Sa'ada Airport,Infrastructure,Transport,unkn,unkn
1190,21/05/2015,Capital,Bani Al-Harith,Jidor,The technical Institute,Educational_facility,Institute,unkn,5
1191,21/05/2015,Capital,Al-Thawrah,Al-Jiraf neighborhood,Military Academy,Military_Security_Target,Military Site,24,unkn
1192,21/05/2015,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,24,unkn
1193,21/05/2015,Capital,Al-Sab'ein,Al-Nahdain,Presidential Palace,Military_Security_Target,Military Site,24,2
1194,21/05/2015,Sanaa,Bani Matar,Faj attan ,Missiles Brigade Camp,Military_Security_Target,Military Site,16,2
1195,21/05/2015,Sanaa,Bani Hushaysh,Sarif,Al-Khorafi Military Camp,Military_Security_Target,Military Site,24,unkn
1196,21/05/2015,Sanaa,Bani Hushaysh,Sarif,National security building,Military_Security_Target,Military Site,24,unkn
1197,21/05/2015,Abyan,Zinjibar,-,15th infantry Brigade,Military_Security_Target,Military Site,23,unkn
1198,21/05/2015,Bayda,Al-Sawadiyah,-,26th Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn
1199,21/05/2015,Bayda,Al-Sawadiyah,-,The professional institute,Educational_facility,Institute,unkn,unkn
1200,21/05/2015,Dhalie,Al-Dhalie,"Al-Wabah, Al-Sawda'a",Pro-Houthi forces,Military_Security_Target,Forces,14,unkn
1201,21/05/2015,Dhamar,Ans,Samah,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,5
1202,21/05/2015,Dhamar,Ans,-,Samah Mlitary Camp,Military_Security_Target,Military Site,unkn,unkn
1203,21/05/2015,Dhamar,Dhamar City,Al-Darb,The professional institute,Educational_facility,Institute,unkn,unkn
1204,21/05/2015,Dhamar,Ans,Dhamar Al-Qarn,Dhamar Al-Qarn Military Site,Military_Security_Target,Military Site,unkn,unkn
1205,21/05/2015,Dhamar,Dhamar City,Harran mountain,The National Center for monitoring and studies earthquakes and volcanoes building,Infrastructure,Gov. Compounds,18,unkn
1206,21/05/2015,Dhamar,,-,Residential Area,Civilian,Residential Area,unkn,unkn
1207,21/05/2015,Hajja,Midi,-,Refugees supervised by UNICEF,Civilian,IDPs Camp,unkn,unkn
1208,21/05/2015,Hajja,,-,Weapons truck,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn
1209,21/05/2015,Hajja,Kahlan Ofar,Al-Khadhali,Car,Civilian,Vehicle/Bus,unkn,unkn
1210,21/05/2015,Jawf,Barat Al-Anan,-,Travelers ,Civilian,Vehicle/Bus,unkn,unkn
1211,21/05/2015,Lahj,Tuban,-,Al-Anad Airbase,Military_Security_Target,Military Site,unkn,6
1212,21/05/2015,Saada,Sa'ada,Entrance to the Sa'ada city gate,Unknown,Cultural_heritage,Historical buildings/Towns,unkn,1
1213,21/05/2015,Saada,Sihar,-,Jarman station,Economic_infrastructure,Oil & Gas,unkn,2
1214,21/05/2015,Saada,,-,Al-Sirbi market,Civilian,Market place,unkn,unkn
1215,21/05/2015,Saada,Al-Dhaher,Al-Malaheet,Residential Area,Civilian,Residential Area,unkn,10+
1216,21/05/2015,Saada,Majz,Dhayan ,Unknown,Unknown,Unknown,unkn,2
1217,21/05/2015,Saada,Sa'ada,-,Presidential Palace,Military_Security_Target,Military Site,unkn,4
1218,21/05/2015,Saada,Sa'ada,-,Pro-Houthi sites,Military_Security_Target,Forces,unkn,3
1219,21/05/2015,Saada,Sa'ada,Old city,Pro-Houthi sites,Military_Security_Target,Forces,unkn,unkn
1220,21/05/2015,Saada,Sa'ada,Bab Al-Salam,Houses,Civilian,Residential Area,unkn,unkn
1221,21/05/2015,Saada,Sihar,Al-Talh,Unknown,Unknown,Unknown,unkn,unkn
1222,21/05/2015,Saada,Haydan,Marran,Two schools,Educational_facility,School,unkn,unkn
1223,21/05/2015,Taiz,Sabir Al-Mawadim,Sabir mountain,Zaied resort ,Infrastructure,Parks/Resorts,13,1
1224,21/05/2015,Taiz,Al-Qaherah,-,Al-Qaherah castle,Cultural_heritage,Historical buildings/Towns,13,1
1225,22/05/2015,Capital,Bani Al-Harith,Khasm Al-Bakrah,Weapons Storage,Military_Security_Target,weapon storage,unkn,unkn
1226,22/05/2015,Capital,Al-Sab'ein,Al-Nahdain,Al-Nahdain Military Camp,Military_Security_Target,Military Site,unkn,unkn
1227,22/05/2015,Capital,Al-Sab'ein,Al-Nahdain,The presidental palace,Military_Security_Target,Military Site,unkn,unkn
1228,22/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Al-Nahdain Military Camp,Military_Security_Target,Military Site,16,3
1229,22/05/2015,Capital,Azal,Noqom mountain ,Weapons Storage,Military_Security_Target,weapon storage,unkn,unkn
1230,22/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Al-Nahdain Military Camp,Military_Security_Target,Military Site,22,unkn
1231,22/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Presidential Palace,Military_Security_Target,Military Site,22,unkn
1232,22/05/2015,Sanaa,Arhab,-,Al-Sama'a Military Camp,Military_Security_Target,Military Site,unkn,unkn
1233,22/05/2015,Sanaa,Hamdan,Al-Arah area,Air Defence hill,Military_Security_Target,Military Site,unkn,unkn
1234,22/05/2015,Sanaa,Sanhan,-,Raymah Humaid Military Camp ,Military_Security_Target,Military Site,16,unkn
1235,22/05/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,16,2
1236,22/05/2015,Sanaa,Bani Matar,Faj attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn
1237,22/05/2015,Sanaa,Sanhan,Sarif,Missiles stores,Military_Security_Target,weapon storage,unkn,unkn
1238,22/05/2015,Sanaa,Arhab,-,Al-Farijah Military Camp,Military_Security_Target,Military Site,unkn,unkn
1239,22/05/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,22,unkn
1240,22/05/2015,Aden,Khor Maksar,Al-Osaymi,Anti-Houthi groups,Military_Security_Target,Forces,unkn,1
1241,22/05/2015,Dhamar,Dhamar City,-,The Police academy,Military_Security_Target,Military Site,unkn,unkn
1242,22/05/2015,Hudaydah,Al-Luhaiyah,Al-Khudour,Pro-Houthi forces,Military_Security_Target,Forces,22,1
1243,22/05/2015,Hudaydah,Bait Al-Faqih,Al-Jah,Weapons stores,Military_Security_Target,weapon storage,22,2
1244,22/05/2015,Hudaydah,Al-Durayhimi,Ghulaifiqah,Pro-Houthi forces,Military_Security_Target,Forces,22,unkn
1245,22/05/2015,Marib,Sirwah,-,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1246,22/05/2015,Shabwa,Ataq,Al-Jilfour,Pro-Houthi forces,Military_Security_Target,Forces,19,unkn
1247,23/05/2015,Amran,Raydah,Al-Ghoolah,Weapons stores,Military_Security_Target,weapon storage,unkn,unkn
1248,24/05/2015,Capital,Ma'ain,Al-Sunainah,Aviation College,Military_Security_Target,Military Site,unkn,3
1249,24/05/2015,Capital,Azal,Noqom mountain ,Weapons Storage,Military_Security_Target,weapon storage,unkn,unkn
1250,24/05/2015,Capital,Al-Sab'ein,Al-Nahdain ,Al-Nahdain Military Camp,Military_Security_Target,Military Site,17,unkn
1251,24/05/2015,Capital,Ma'ain,Al-Sunainah,Aviation College,Military_Security_Target,Military Site,unkn,1
1252,24/05/2015,Sanaa,Bani Matar,Faj attan,The parliament new building,Infrastructure,Gov. Compounds,unkn,unkn
1253,24/05/2015,Sanaa,Bani Matar,faj attan,Missiles Brigade Camp,Military_Security_Target,Military Site,unkn,unkn
1254,24/05/2015,Sanaa,Sanhan,Al-Subahah,Al-Subaha Military Camp,Military_Security_Target,Military Site,unkn,unkn
1255,24/05/2015,Sanaa,Sanhan,Al-Sawad,Al-Sawad Military Camp,Military_Security_Target,Military Site,17,unkn
1256,24/05/2015,Sanaa,Sanhan,Dhabwah,Dhabwah Military Camp,Military_Security_Target,Military Site,17,unkn
1257,24/05/2015,Aden,Khor Maksar,-,Aden Airport,Infrastructure,Transport,18,unkn
1258,24/05/2015,Aden,Khor Maksar,-,Badr Military Camp,Military_Security_Target,Military Site,18,unkn
1259,24/05/2015,Aden,Crater,Al-Qate',Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1260,24/05/2015,Aden,Khor Maksar,-,Al-Sulaban Military Camp,Military_Security_Target,Military Site,18,unkn
1261,24/05/2015,Amran,Raydah,Naqail Al-Ghawlah,Al-Qahoom fuel station ,Economic_infrastructure,Oil & Gas,unkn,unkn
1262,24/05/2015,Amran,Raydah,Naqail Al-Ghawlah,Mosque,Civilian,Mosque,unkn,unkn
1263,24/05/2015,Amran,Amran,Dhin mountain,Military Sites ( belongs to 9th Mechanized Infantry Brigade ),Military_Security_Target,Military Site,8,6
1264,24/05/2015,Dhalie,Al-Dhalie,Al-Jalilah,Pro-Hothi sites,Military_Security_Target,Forces,15,unkn
1265,24/05/2015,Dhalie,Qatabah,-,The SSF camp,Military_Security_Target,Military Site,15,unkn
1266,24/05/2015,Hajja,Harad,Al-Mizraq,Unknown,Unknown,Unknown,unkn,unkn
1267,24/05/2015,Hudaydah,Al-Durayhimi,Al-Jabbanah,Al-Hudaydah Airport,Infrastructure,Transport,unkn,unkn
1268,24/05/2015,Hudaydah,Al-Hali,-,Houses,Civilian,Residential Area,unkn,unkn
1269,24/05/2015,Hudaydah,Bajil,-,10th Storm Brigade,Military_Security_Target,Military Site,unkn,unkn
1270,24/05/2015,Hudaydah,Bajil,-,Al-Jarsh Military Camp,Military_Security_Target,Military Site,unkn,unkn
1271,24/05/2015,Hudaydah,Bajil,-,Republican Guards Military Camp,Military_Security_Target,Military Site,unkn,unkn
1272,24/05/2015,Hudaydah,Bajil,-,Jabal Al-Shareef castle,Cultural_heritage,Historical buildings/Towns,unkn,unkn
1273,24/05/2015,Hudaydah,Al-Hudaydah City,-,Al-Odi factory,Economic_infrastructure,Private factory,unkn,unkn
1274,24/05/2015,Raymah,Al-Ja'fariyah,Alojah,Military Site,Military_Security_Target,Military Site,unkn,unkn
1275,24/05/2015,Raymah,Al-Ja'fariyah,Alojah,Alojah police station,Military_Security_Target,Military Site,unkn,unkn
1276,24/05/2015,Raymah,Al-Ja'fariyah,-,Security HQ,Military_Security_Target,Military Site,unkn,unkn
1277,24/05/2015,Raymah,Kasmah,-,The governmental compound,Infrastructure,Gov. Compounds,8,unkn
1278,24/05/2015,Saada,Majz,Dhahyan,Unknown,Civilian,Residential Area,unkn,unkn
1279,24/05/2015,Shabwa,Ataq,Al-Saâ€™eid junction,Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1280,24/05/2015,Shabwa,Ataq,Near the Airport,Unknown,Unknown,Unknown,unkn,unkn
1281,24/05/2015,Shabwa,Ataq,-,Telecommunication network,Infrastructure,Communication,unkn,unkn
1282,25/05/2015,Capital,Al-Sab'ein,Haddah,House ( belong to the former bresident son Ahmed Ali Saleh ),Political_Tribal,Figure,18,2
1283,25/05/2015,Capital,Al-Sab'ein,Al-Nahdayn,Al-Nahdain Military Camp,Military_Security_Target,Military Site,18,unkn
1284,25/05/2015,Aden,Khor Maksar,"Al-Areesh, Al-Omal Island",pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1285,25/05/2015,Aden,Dar Sa'ad,Ja'olah,Unknown,Unknown,Unknown,unkn,unkn
1286,25/05/2015,Aden,Al-Mualla,Near to Aden Airport,pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn
1287,25/05/2015,Aden,Ash Sheikh Othman,Al-Mimdarah ,Pro-Houthi sites,Military_Security_Target,Forces,20,unkn
1288,25/05/2015,Dhamar,,-,Military Site,Military_Security_Target,Military Site,unkn,unkn
1289,25/05/2015,Hajja,Harad,Abdullah valeey,House,Civilian,Residential Area,unkn,unkn
1290,25/05/2015,Lahj,Tuban,Al-Anad junction,Tanks,Military_Security_Target,Moving Target (weapons/fighters),unkn,4
1291,25/05/2015,Lahj,Radfan,-,Car,Civilian,Vehicle/Bus,unkn,unkn
1292,25/05/2015,Lahj,Radfan,Bilh,Unknown,Unknown,Unknown,unkn,4
1293,25/05/2015,Saada,Sa'ada,-,Houses ( belongs to Houthis leader ),Political_Tribal,Figure,unkn,2+
1294,25/05/2015,Saada,Sihar,Al Al-Saifi,Al-Saifi Military Camp,Military_Security_Target,Military Site,unkn,unkn
1295,25/05/2015,Saada,Sa'ada,-,The old market,Civilian,Market place,unkn,1+
1296,25/05/2015,Shabwa,Ataq,-,21st Mechanized Infantry Brigade,Military_Security_Target,Military Site,unkn,unkn
1297,25/05/2015,Shabwa,Ataq,-,Al-Jalfouz checkpoint,Military_Security_Target,Checkpoints,unkn,unkn
1298,25/05/2015,Shabwa,Al-Saeid,Al-Saeid junction,Unknown,Unknown,Unknown,unkn,unkn
1299,25/05/2015,Taiz,Sabir Al-Mawadim,Sabir mountain,Zaied resort ,Economic_infrastructure,Private business,5,3
1300,25/05/2015,Taiz,Sabir Al-Mawadim,sabir mountain,Al-Arous Military Camp,Military_Security_Target,Military Site,5,3
1301,25/05/2015,Taiz,Salah,Al-Hobban,Military Engineering Unit,Military_Security_Target,Military Site,5,unkn
1302,25/05/2015,Taiz,Salah,Al-Hobban,Presidential Palace,Military_Security_Target,Military Site,5,unkn
1303,26/05/2015,Amran,Al-Ashah,-,The governmental compound,Infrastructure,Gov. Compounds,unkn,unkn
1304,26/05/2015,Amran,Al-Ashah,-,Al-Nahdhah school,Educational_facility,School,unkn,unkn
1305,26/05/2015,Amran,Al-Ashah,-,The market of the district,Civilian,Market place,unkn,unkn
1306,26/05/2015,Hajja,Harad,Al-Mihsam village,Houses,Civilian,Residential Area,unkn,unkn
1307,26/05/2015,Hajja,Harad,Hiran valley,Checkpoint,Military_Security_Target,Checkpoints,18,unkn
1308,26/05/2015,Hajja,Harad,-,communications strengthening station,Infrastructure,Communication,18,unkn
1309,26/05/2015,Hudaydah,,-,Military Academy,Military_Security_Target,Military Site,unkn,unkn
1310,26/05/2015,Hudaydah,Bajil,-,Bajil castle,Cultural_heritage,Historical buildings/Towns,unkn,1
1311,26/05/2015,Hudaydah,Zabid,Al-Fazah ,school,Educational_facility,School,unkn,unkn
1312,26/05/2015,Hudaydah,Al-Mina,Al-Katheeb,Naval Base ,Military_Security_Target,Military Site,24,6
1313,26/05/2015,Saada,Al-Dhaher,"Al-Husamah, Al-Malaheet",Unknown,Unknown,Unknown,unkn,unkn
1314,26/05/2015,Saada,Saqain,-,local council,Infrastructure,Gov. Compounds,unkn,2
1315,26/05/2015,Saada,Saqain,-,Health unit building,Medical_Facility,Medical Centres,unkn,1
1316,26/05/2015,Saada,Razih,Bani syah,Unknown,Unknown,Unknown,unkn,unkn
1317,26/05/2015,Saada,Baqim,-,Houses,Civilian,Residential Area,unkn,unkn
1318,26/05/2015,Taiz,Sabir Al-Mawadim,-,Bridge located between Taiz city and Sabir mountain,Infrastructure,Transport,unkn,unkn
1319,26/05/2015,Taiz,Sabir Al-Mawadim,Sabir mountain,Al-Arous Military Camp,Military_Security_Target,Military Site,unkn,unkn
1320,26/05/2015,Taiz,Sabir Al-Mawadim,Sabir mountain,Zaied resort ,Economic_infrastructure,Private business,unkn,unkn
1321,26/05/2015,Taiz,Salah,Al-Hobban,Military Engineering Unit,Military_Security_Target,Military Site,17,2
1322,26/05/2015,Taiz,Salah,Al-Hobban,Presidential Palace,Military_Security_Target,Military Site,17,1
1323,26/05/2015,Taiz,Salah,Al-Hobban,Houses,Civilian,Residential Area,15,unkn
